Name,Cancellations Total,Cancellations US,Delays Total,Delays US,Page Key,Parse Status,Snapshot GMT,Source URL,Target Date ET
2026-04-02 yesterday,1575,1046,26798,7921,yesterday,success,2026年4月3日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,468,201,6535,618,today,success,2026年4月3日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,93,13,149,0,tomorrow,success,2026年4月3日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,0,0,29,0,plus2days,success,2026年4月3日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1577,1049,26798,7921,yesterday,success,2026年4月3日 16:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,,,,,today,fetch_failed,2026年4月3日 16:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-03 today,472,204,6911,643,today,success,2026年4月3日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,95,13,158,0,tomorrow,success,2026年4月3日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,0,0,29,0,plus2days,success,2026年4月3日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1577,1049,26822,7916,yesterday,success,2026年4月3日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,478,205,6911,643,today,success,2026年4月3日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,84,13,158,0,tomorrow,success,2026年4月3日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,2,0,29,0,plus2days,success,2026年4月3日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1579,1049,26846,7924,yesterday,success,2026年4月3日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,480,206,7239,669,today,success,2026年4月3日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,86,13,171,0,tomorrow,success,2026年4月3日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,3,0,30,0,plus2days,success,2026年4月3日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1580,1050,26859,7918,yesterday,success,2026年4月3日 16:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,486,212,7579,695,today,success,2026年4月3日 16:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,89,13,178,0,tomorrow,success,2026年4月3日 16:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,6,0,30,0,plus2days,success,2026年4月3日 16:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,,,,,yesterday,fetch_failed,2026年4月3日 17:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-02 yesterday,1582,1052,26862,7912,yesterday,success,2026年4月3日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,502,223,7931,723,today,success,2026年4月3日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,88,13,180,0,tomorrow,success,2026年4月3日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,8,0,32,0,plus2days,success,2026年4月3日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1583,1053,26862,7912,yesterday,success,2026年4月3日 17:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,512,229,7931,723,today,success,2026年4月3日 17:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,99,13,180,0,tomorrow,success,2026年4月3日 17:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,10,0,32,0,plus2days,success,2026年4月3日 17:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1584,1053,26886,7920,yesterday,success,2026年4月3日 17:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,527,229,8309,778,today,success,2026年4月3日 17:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,136,13,184,0,tomorrow,success,2026年4月3日 17:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,14,0,32,0,plus2days,success,2026年4月3日 17:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1584,1053,26928,7939,yesterday,success,2026年4月3日 17:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,534,233,8634,787,today,success,2026年4月3日 17:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,138,13,187,0,tomorrow,success,2026年4月3日 17:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,17,0,33,0,plus2days,success,2026年4月3日 17:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,,,,,yesterday,fetch_failed,2026年4月3日 18:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-02 yesterday,1586,1053,26961,7961,yesterday,success,2026年4月3日 18:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,547,235,9009,807,today,success,2026年4月3日 18:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,139,13,191,0,tomorrow,success,2026年4月3日 18:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,18,0,33,0,plus2days,success,2026年4月3日 18:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,26961,7961,yesterday,success,2026年4月3日 18:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,556,236,9009,807,today,success,2026年4月3日 18:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,142,13,191,0,tomorrow,success,2026年4月3日 18:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,19,0,33,0,plus2days,success,2026年4月3日 18:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,26982,7975,yesterday,success,2026年4月3日 18:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,556,236,9326,833,today,success,2026年4月3日 18:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,144,13,197,0,tomorrow,success,2026年4月3日 18:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,19,0,34,0,plus2days,success,2026年4月3日 18:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27021,8006,yesterday,success,2026年4月3日 18:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,555,236,9664,849,today,success,2026年4月3日 18:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,146,13,203,0,tomorrow,success,2026年4月3日 18:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,20,0,34,0,plus2days,success,2026年4月3日 18:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27095,8006,yesterday,success,2026年4月3日 19:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,561,238,9979,875,today,success,2026年4月3日 19:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,148,13,209,0,tomorrow,success,2026年4月3日 19:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,21,0,35,0,plus2days,success,2026年4月3日 19:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27095,8054,yesterday,success,2026年4月3日 19:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,562,239,9979,875,today,success,2026年4月3日 19:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,148,13,209,0,tomorrow,success,2026年4月3日 19:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,23,0,35,0,plus2days,success,2026年4月3日 19:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27139,8086,yesterday,success,2026年4月3日 19:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,568,244,10363,924,today,success,2026年4月3日 19:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,150,15,225,0,tomorrow,success,2026年4月3日 19:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,24,0,35,0,plus2days,success,2026年4月3日 19:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27163,8100,yesterday,success,2026年4月3日 19:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,569,244,10772,968,today,success,2026年4月3日 19:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,152,15,228,0,tomorrow,success,2026年4月3日 19:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,25,1,37,0,plus2days,success,2026年4月3日 19:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27208,8132,yesterday,success,2026年4月3日 20:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,575,248,11108,1019,today,success,2026年4月3日 20:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,152,15,236,0,tomorrow,success,2026年4月3日 20:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,28,1,38,0,plus2days,success,2026年4月3日 20:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27208,8132,yesterday,success,2026年4月3日 20:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,583,254,11108,1019,today,success,2026年4月3日 20:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,153,15,236,0,tomorrow,success,2026年4月3日 20:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,31,1,38,0,plus2days,success,2026年4月3日 20:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27252,8169,yesterday,success,2026年4月3日 20:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,596,260,11460,1066,today,success,2026年4月3日 20:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,155,16,244,0,tomorrow,success,2026年4月3日 20:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,33,1,38,0,plus2days,success,2026年4月3日 20:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27306,8212,yesterday,success,2026年4月3日 20:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,607,261,11860,1159,today,success,2026年4月3日 20:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,163,17,258,0,tomorrow,success,2026年4月3日 20:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,35,1,39,0,plus2days,success,2026年4月3日 20:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27339,8212,yesterday,success,2026年4月3日 21:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,613,263,12294,1255,today,success,2026年4月3日 21:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,163,17,274,0,tomorrow,success,2026年4月3日 21:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,36,1,39,0,plus2days,success,2026年4月3日 21:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1586,1053,27339,8233,yesterday,success,2026年4月3日 21:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,616,263,12294,1255,today,success,2026年4月3日 21:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,163,17,274,0,tomorrow,success,2026年4月3日 21:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,37,1,39,0,plus2days,success,2026年4月3日 21:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1588,1053,27361,8249,yesterday,success,2026年4月3日 21:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,624,263,12623,1338,today,success,2026年4月3日 21:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,165,17,279,0,tomorrow,success,2026年4月3日 21:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,39,1,40,0,plus2days,success,2026年4月3日 21:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1588,1053,27384,8258,yesterday,success,2026年4月3日 21:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,633,267,13020,1427,today,success,2026年4月3日 21:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,165,17,306,0,tomorrow,success,2026年4月3日 21:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,39,1,41,0,plus2days,success,2026年4月3日 21:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1588,1053,27399,8258,yesterday,success,2026年4月3日 22:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,638,264,13370,1522,today,success,2026年4月3日 22:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,170,17,328,0,tomorrow,success,2026年4月3日 22:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,42,1,43,0,plus2days,success,2026年4月3日 22:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1589,1053,27399,8269,yesterday,success,2026年4月3日 22:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,646,268,13370,1522,today,success,2026年4月3日 22:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,170,17,328,0,tomorrow,success,2026年4月3日 22:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,43,1,43,0,plus2days,success,2026年4月3日 22:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1589,1053,27427,8291,yesterday,success,2026年4月3日 22:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,649,268,13856,1712,today,success,2026年4月3日 22:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,170,17,380,0,tomorrow,success,2026年4月3日 22:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
2026-04-05 plus2days,44,1,43,0,plus2days,success,2026年4月3日 22:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月5日
2026-04-02 yesterday,1589,1053,27449,8305,yesterday,success,2026年4月3日 22:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月2日
2026-04-03 today,652,269,14277,1837,today,success,2026年4月3日 22:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月3日
2026-04-04 tomorrow,173,20,410,0,tomorrow,success,2026年4月3日 22:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月4日
